0.990493890384103	0.990493890384103	0.990493890384103	0.990493890384103	0.990493890384103	0.990493890384103
0.90779172145959	0.90779172145959	0.90779172145959	0.90779172145959	0.90779172145959	0.90779172145959
0.696822927541881	0.696822927541881	0.696822927541881	0.696822927541881	0.696822927541881	0.696822927541881
0.415229940128046	0.415229940128046	0.415229940128046	0.415229940128046	0.415229940128046	0.415229940128046
0.129088634615119	0.129088634615119	0.129088634615119	0.129088634615119	0.129088634615119	0.129088634615119
-0.112645927746932	-0.112645927746932	-0.112645927746932	-0.112645927746932	-0.112645927746932	-0.112645927746932
-0.283365389681404	-0.283365389681404	-0.283365389681404	-0.283365389681404	-0.283365389681404	-0.283365389681404
-0.376414598642928	-0.376414598642928	-0.376414598642928	-0.376414598642928	-0.376414598642928	-0.376414598642928
-0.4	-0.4	-0.4	-0.4	-0.4	-0.4
-0.37354644400905	-0.37354644400905	-0.37354644400905	-0.37354644400905	-0.37354644400905	-0.37354644400905
-0.318495910452391	-0.318495910452391	-0.318495910452391	-0.318495910452391	-0.318495910452391	-0.318495910452391
-0.255135007694432	-0.255135007694432	-0.255135007694432	-0.255135007694432	-0.255135007694432	-0.255135007694432
-0.200835424076819	-0.200835424076819	-0.200835424076819	-0.200835424076819	-0.200835424076819	-0.200835424076819
-0.160677159406514	-0.160677159406514	-0.160677159406514	-0.160677159406514	-0.160677159406514	-0.160677159406514
-0.133663133155983	-0.133663133155983	-0.133663133155983	-0.133663133155983	-0.133663133155983	-0.133663133155983
-0.116689046936088	-0.116689046936088	-0.116689046936088	-0.116689046936088	-0.116689046936088	-0.116689046936088
-0.10475597273105	-0.10475597273105	-0.10475597273105	-0.10475597273105	-0.10475597273105	-0.10475597273105
-0.0944128587652701	-0.0944128587652701	-0.0944128587652701	-0.0944128587652701	-0.0944128587652701	-0.0944128587652701
-0.0841576109706587	-0.0841576109706587	-0.0841576109706587	-0.0841576109706587	-0.0841576109706587	-0.0841576109706587
-0.0729737271705186	-0.0729737271705186	-0.0729737271705186	-0.0729737271705186	-0.0729737271705186	-0.0729737271705186
-0.0603755564690217	-0.0603755564690217	-0.0603755564690217	-0.0603755564690217	-0.0603755564690217	-0.0603755564690217
-0.0463342583395045	-0.0463342583395045	-0.0463342583395045	-0.0463342583395045	-0.0463342583395045	-0.0463342583395045
-0.0307748301064862	-0.0307748301064862	-0.0307748301064862	-0.0307748301064862	-0.0307748301064862	-0.0307748301064862
-0.0136670862468681	-0.0136670862468681	-0.0136670862468681	-0.0136670862468681	-0.0136670862468681	-0.0136670862468681
0.00495826959726714	0.00495826959726714	0.00495826959726714	0.00495826959726714	0.00495826959726714	0.00495826959726714
0.0250210909148582	0.0250210909148582	0.0250210909148582	0.0250210909148582	0.0250210909148582	0.0250210909148582
0.0463917883258644	0.0463917883258644	0.0463917883258644	0.0463917883258644	0.0463917883258644	0.0463917883258644
0.0688913295812654	0.0688913295812654	0.0688913295812654	0.0688913295812654	0.0688913295812654	0.0688913295812654
0.0923038927992089	0.0923038927992089	0.0923038927992089	0.0923038927992089	0.0923038927992089	0.0923038927992089
0.116361067252683	0.116361067252683	0.116361067252683	0.116361067252683	0.116361067252683	0.116361067252683
0.140697625324436	0.140697625324436	0.140697625324436	0.140697625324436	0.140697625324436	0.140697625324436
